Track Name,Track ID,Duration (ms),Track Popularity,Track Number,URI,Album Name,Album ID,Artist Name,Track GQ,Artist ID,Artist Popularity,Followers,Genres,Artist GQ
"Eve, Psyche & The Bluebeard’s wife",4QhnNyKDsAkXPwHkSnuc89,185538,73,10,spotify:track:4QhnNyKDsAkXPwHkSnuc89,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,LE SSERAFIM,k-pop girl group,4SpbR6yFEvexJuaBpgAU5p,79,5639615,k-pop girl group,k-pop
Smart,4lR8sYGMGZPvthF2yUfo7T,166384,75,4,spotify:track:4lR8sYGMGZPvthF2yUfo7T,EASY,1YCj4PZi08G20y2ekGKY0C,LE SSERAFIM,k-pop girl group,4SpbR6yFEvexJuaBpgAU5p,79,5639615,k-pop girl group,k-pop
ANTIFRAGILE,0bMoNdAnxNR0OuQbGDovrr,184444,74,5,spotify:track:0bMoNdAnxNR0OuQbGDovrr,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,LE SSERAFIM,k-pop girl group,4SpbR6yFEvexJuaBpgAU5p,79,5639615,k-pop girl group,k-pop
Sour Grapes,6wBpO4Xc4YgShnENGSFA1M,196540,71,5,spotify:track:6wBpO4Xc4YgShnENGSFA1M,FEARLESS,4Mc7WwYH41hgUWeKX25Sot,LE SSERAFIM,k-pop girl group,4SpbR6yFEvexJuaBpgAU5p,79,5639615,k-pop girl group,k-pop
Crazier,3druZC9WrM7UUv82PX0SfA,178736,67,5,spotify:track:3druZC9WrM7UUv82PX0SfA,CRAZY,538vEfAgLJ6g2I8ubuOlap,LE SSERAFIM,k-pop girl group,4SpbR6yFEvexJuaBpgAU5p,79,5639615,k-pop girl group,k-pop
Chasing Lightning,5hfKDfqthxHt6xsgCjimuO,205090,66,1,spotify:track:5hfKDfqthxHt6xsgCjimuO,CRAZY,538vEfAgLJ6g2I8ubuOlap,LE SSERAFIM,k-pop girl group,4SpbR6yFEvexJuaBpgAU5p,79,5639615,k-pop girl group,k-pop
Swan Song,2GquhrcHbl2zOnF5javAFp,157179,68,3,spotify:track:2GquhrcHbl2zOnF5javAFp,EASY,1YCj4PZi08G20y2ekGKY0C,LE SSERAFIM,k-pop girl group,4SpbR6yFEvexJuaBpgAU5p,79,5639615,k-pop girl group,k-pop
FEARLESS (2023 Ver.),4K8jDTlNhZWEdnzZVGRMtN,168437,69,2,spotify:track:4K8jDTlNhZWEdnzZVGRMtN,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,LE SSERAFIM,k-pop girl group,4SpbR6yFEvexJuaBpgAU5p,79,5639615,k-pop girl group,k-pop
XO (Only If You Say Yes),3RkSwrsIadAvqVtMp5yhaB,188332,80,2,spotify:track:3RkSwrsIadAvqVtMp5yhaB,ROMANCE : UNTOLD,05I8FltCMnGa3kE38mpOkL,ENHYPEN,k-pop,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Brought The Heat Back,3ivdlmTbUSv5JN9W8Tk9V1,176424,77,5,spotify:track:3ivdlmTbUSv5JN9W8Tk9V1,ROMANCE : UNTOLD,05I8FltCMnGa3kE38mpOkL,ENHYPEN,k-pop,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Bite Me,7mpdNiaQvygj2rHoxkzMfa,157531,77,2,spotify:track:7mpdNiaQvygj2rHoxkzMfa,DARK BLOOD,7q65W5gVANjh1j1KXLeU0f,ENHYPEN,k-pop,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Moonstruck,3gYWGRS64XrGSrjD3vvtga,158660,74,1,spotify:track:3gYWGRS64XrGSrjD3vvtga,ROMANCE : UNTOLD,05I8FltCMnGa3kE38mpOkL,ENHYPEN,k-pop,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Drunk-Dazed,1wcr8DjnN59Awev8nnKpQ4,193260,73,2,spotify:track:1wcr8DjnN59Awev8nnKpQ4,BORDER : CARNIVAL,4LGYBcRsteiXjcPD4QQvxv,ENHYPEN,k-pop,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Fatal Trouble,6i1PYoUEMHqxAsAUKHkqpe,170197,73,3,spotify:track:6i1PYoUEMHqxAsAUKHkqpe,DARK MOON SPECIAL ALBUM <MEMORABILIA>,0OhJwEzXbK9Km6GQSPdmPU,ENHYPEN,k-pop boy group,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Sweet Venom,2YmfV4lAjrAQvuggKCUX6m,148753,73,2,spotify:track:2YmfV4lAjrAQvuggKCUX6m,ORANGE BLOOD,7dsAlxH9cMgyREm8OLdWWT,ENHYPEN,k-pop boy group,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
FEVER,0UzymivvUH5s8z4PeWZJaK,172106,72,3,spotify:track:0UzymivvUH5s8z4PeWZJaK,BORDER : CARNIVAL,4LGYBcRsteiXjcPD4QQvxv,ENHYPEN,k-pop boy group,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Your Eyes Only,2DJRPYt6QLeYlU6xzdSW5p,140266,70,3,spotify:track:2DJRPYt6QLeYlU6xzdSW5p,ROMANCE : UNTOLD,05I8FltCMnGa3kE38mpOkL,ENHYPEN,k-pop boy group,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Polaroid Love,5elW2CKSoqjYoJ32AGDxf1,184601,72,10,spotify:track:5elW2CKSoqjYoJ32AGDxf1,DIMENSION : ANSWER,3nOj9hsnptBEDt9ie2lra5,ENHYPEN,k-pop boy group,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Hundred Broken Hearts,3UIEaJs7OfXpcFSoQhqNC0,201680,69,4,spotify:track:3UIEaJs7OfXpcFSoQhqNC0,ROMANCE : UNTOLD,05I8FltCMnGa3kE38mpOkL,ENHYPEN,k-pop boy group,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Given-Taken,69WpV0U7OMNFGyq8I63dcC,183090,69,2,spotify:track:69WpV0U7OMNFGyq8I63dcC,BORDER : DAY ONE,3YxF7jTnpdNepWbO42f8lH,ENHYPEN,k-pop boy group,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Paranormal,1tLq6MZA5Lqpms4AZ4CcrG,155918,68,6,spotify:track:1tLq6MZA5Lqpms4AZ4CcrG,ROMANCE : UNTOLD,05I8FltCMnGa3kE38mpOkL,ENHYPEN,k-pop boy group,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Royalty,2DPq5UkMuc7eN2NFHjGPNn,170276,68,7,spotify:track:2DPq5UkMuc7eN2NFHjGPNn,ROMANCE : UNTOLD,05I8FltCMnGa3kE38mpOkL,ENHYPEN,k-pop boy group,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Highway 1009,1dAKL41zeVDP8PiLJDsRQv,175495,70,8,spotify:track:1dAKL41zeVDP8PiLJDsRQv,ROMANCE : UNTOLD,05I8FltCMnGa3kE38mpOkL,ENHYPEN,k-pop boy group,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Future Perfect (Pass the MIC),6PRy17C5LiiN7VCLS6IA98,180750,67,2,spotify:track:6PRy17C5LiiN7VCLS6IA98,MANIFESTO : DAY 1,5J8MNLLViH5zqM6VoGErz8,ENHYPEN,k-pop boy group,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Chaconne,7nBjhYbLttb9LHZHqNuld5,213705,65,4,spotify:track:7nBjhYbLttb9LHZHqNuld5,DARK BLOOD,7q65W5gVANjh1j1KXLeU0f,ENHYPEN,k-pop boy group,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
CRIMINAL LOVE,0Eglu3fErlG196PtTwCUPM,215631,67,1,spotify:track:0Eglu3fErlG196PtTwCUPM,CRIMINAL LOVE,6S8BCiVrtzm5TEOnjyyCfJ,ENHYPEN,k-pop boy group,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
Bills,2nfluhFVrO5OBXPzRWlwlz,175752,65,5,spotify:track:2nfluhFVrO5OBXPzRWlwlz,DARK BLOOD,7q65W5gVANjh1j1KXLeU0f,ENHYPEN,k-pop boy group,5t5FqBwTcgKTaWmfEbwQY9,81,9691050,k-pop boy group,k-pop
ABCD,0V2passWyAXnON67kfAj7y,162840,79,1,spotify:track:0V2passWyAXnON67kfAj7y,,5zQI9dFbS9TrhvC9clgjz7,NAYEON,k-pop,1VwDG9aBflQupaFNjUru9A,69,2290901,k-pop,k-pop
Deja Vu,3aAnwyBJY9OLNLqSgd4fZU,171427,80,3,spotify:track:3aAnwyBJY9OLNLqSgd4fZU,minisode 3: TOMORROW,0mDwrOXZHN1lgCNeBvkBbj,TOMORROW X TOGETHER,k-pop,0ghlgldX5Dd6720Q3qFyQB,78,10426300,k-pop,k-pop
I’ll See You There Tomorrow,0bMWoFtQIrnW5YyNMc4aKQ,196694,70,1,spotify:track:0bMWoFtQIrnW5YyNMc4aKQ,minisode 3: TOMORROW,0mDwrOXZHN1lgCNeBvkBbj,TOMORROW X TOGETHER,k-pop boy group,0ghlgldX5Dd6720Q3qFyQB,78,10426300,k-pop,k-pop
Sugar Rush Ride,0rhI6gvOeCKA502RdJAbfs,186570,70,2,spotify:track:0rhI6gvOeCKA502RdJAbfs,The Name Chapter: TEMPTATION,7gkb4MxKe9rnoR3wxbJXJg,TOMORROW X TOGETHER,k-pop boy group,0ghlgldX5Dd6720Q3qFyQB,78,10426300,k-pop,k-pop
Chasing That Feeling,0ZPjVmof45INEERgYfadtv,182670,72,2,spotify:track:0ZPjVmof45INEERgYfadtv,The Name Chapter: FREEFALL,63fWdGyeBj8VDjvHSUROx3,TOMORROW X TOGETHER,k-pop boy group,0ghlgldX5Dd6720Q3qFyQB,78,10426300,k-pop,k-pop
The Killa (I Belong to You),33RfPb7Vca7s2x5xzXR5E3,162642,67,5,spotify:track:33RfPb7Vca7s2x5xzXR5E3,minisode 3: TOMORROW,0mDwrOXZHN1lgCNeBvkBbj,TOMORROW X TOGETHER,k-pop boy group,0ghlgldX5Dd6720Q3qFyQB,78,10426300,k-pop,k-pop
LO$ER=LO♡ER,21aOLk12MksET8AsbU0SI6,199919,67,1,spotify:track:21aOLk12MksET8AsbU0SI6,The Chaos Chapter: FIGHT OR ESCAPE,2CjIfWoFITACUOlWGB7os5,TOMORROW X TOGETHER,k-pop boy group,0ghlgldX5Dd6720Q3qFyQB,78,10426300,k-pop,k-pop
Blue Hour,3ObPkJQAgjAhTwYvDhPrAW,209105,65,2,spotify:track:3ObPkJQAgjAhTwYvDhPrAW,minisode1 : Blue Hour,2DDNDdePEx9R0bBwRqahdr,TOMORROW X TOGETHER,k-pop boy group,0ghlgldX5Dd6720Q3qFyQB,78,10426300,k-pop,k-pop
Happily Ever After,29r5gr7b0f710smqMrm7pP,151918,66,6,spotify:track:29r5gr7b0f710smqMrm7pP,The Name Chapter: FREEFALL,63fWdGyeBj8VDjvHSUROx3,TOMORROW X TOGETHER,k-pop boy group,0ghlgldX5Dd6720Q3qFyQB,78,10426300,k-pop,k-pop
Good Boy Gone Bad,1HsSIPLTQT354yJcQGfEY3,191038,67,2,spotify:track:1HsSIPLTQT354yJcQGfEY3,minisode 2: Thursday's Child,1o8jYrnyZueTPIdhlHuTc8,TOMORROW X TOGETHER,k-pop boy group,0ghlgldX5Dd6720Q3qFyQB,78,10426300,k-pop,k-pop
ひとつの誓い (We’ll Never Change),6ZVLzrvg4jw9bS9NChKFOr,177360,68,1,spotify:track:6ZVLzrvg4jw9bS9NChKFOr,誓い (CHIKAI),4gUSRC5pgmbbDi39dGBsuL,TOMORROW X TOGETHER,k-pop boy group,0ghlgldX5Dd6720Q3qFyQB,78,10426300,k-pop,k-pop
Kill This Love,6hvczQ05jc1yGlp9zhb95V,191050,74,1,spotify:track:6hvczQ05jc1yGlp9zhb95V,KILL THIS LOVE,3PNxZ3BELbUXJ1XLktXiHz,BLACKPINK,k-pop,41MozSoPIsD1dJM0CLPjZF,80,50691433,k-pop,k-pop
How You Like That,4SFknyjLcyTLJFPKD2m96o,182956,73,1,spotify:track:4SFknyjLcyTLJFPKD2m96o,THE ALBUM,71O60S5gIJSIAhdnrDIh3N,BLACKPINK,k-pop,41MozSoPIsD1dJM0CLPjZF,80,50691433,k-pop,k-pop
Pink Venom,5zwwW9Oq7ubSxoCGyW1nbY,186964,71,1,spotify:track:5zwwW9Oq7ubSxoCGyW1nbY,BORN PINK,0kbZ4ZNRs76sSFeGUEErFM,BLACKPINK,k-pop girl group,41MozSoPIsD1dJM0CLPjZF,80,50691433,k-pop,k-pop
DDU-DU DDU-DU,4lQsB3ERTWSNaAN1IkuNRl,211350,70,1,spotify:track:4lQsB3ERTWSNaAN1IkuNRl,SQUARE UP,0wOiWrujRbxlKEGWRQpKYc,BLACKPINK,k-pop girl group,41MozSoPIsD1dJM0CLPjZF,80,50691433,k-pop,k-pop
Typa Girl,0L8LOav65XwLjCLS11gNPD,179172,70,3,spotify:track:0L8LOav65XwLjCLS11gNPD,BORN PINK,7jaSNQUBJbvfbZHLNFrV7P,BLACKPINK,k-pop girl group,41MozSoPIsD1dJM0CLPjZF,80,50691433,k-pop,k-pop
Lovesick Girls,4Ws314Ylb27BVsvlZOy30C,194765,70,5,spotify:track:4Ws314Ylb27BVsvlZOy30C,THE ALBUM,71O60S5gIJSIAhdnrDIh3N,BLACKPINK,k-pop girl group,41MozSoPIsD1dJM0CLPjZF,80,50691433,k-pop,k-pop
Shut Down,7gRFDGEzF9UkBV233yv2dc,175889,70,2,spotify:track:7gRFDGEzF9UkBV233yv2dc,BORN PINK,0kbZ4ZNRs76sSFeGUEErFM,BLACKPINK,k-pop girl group,41MozSoPIsD1dJM0CLPjZF,80,50691433,k-pop,k-pop
As If It's Your Last,4ZxOuNHhpyOj4gv52MtQpT,213264,75,1,spotify:track:4ZxOuNHhpyOj4gv52MtQpT,As If It's Your Last,7ikmjsvRzDRzxHN0KXSQdv,BLACKPINK,k-pop girl group,41MozSoPIsD1dJM0CLPjZF,80,50691433,k-pop,k-pop
Pretty Savage,1XnpzbOGptRwfJhZgLbmSr,201122,70,3,spotify:track:1XnpzbOGptRwfJhZgLbmSr,THE ALBUM,71O60S5gIJSIAhdnrDIh3N,BLACKPINK,k-pop girl group,41MozSoPIsD1dJM0CLPjZF,80,50691433,k-pop,k-pop
BOOMBAYAH,13MF2TYuyfITClL1R2ei6e,240793,73,2,spotify:track:13MF2TYuyfITClL1R2ei6e,SQUARE ONE,0FOOodYRlj7gzh7q7IjmNZ,BLACKPINK,k-pop girl group,41MozSoPIsD1dJM0CLPjZF,80,50691433,k-pop,k-pop
Pink Venom,0skYUMpS0AcbpjcGsAbRGj,186964,65,1,spotify:track:0skYUMpS0AcbpjcGsAbRGj,Pink Venom,3dZBZnDa3z20uEVnxR38M1,BLACKPINK,k-pop girl group,41MozSoPIsD1dJM0CLPjZF,80,50691433,k-pop,k-pop
Shut Down,0ARKW62l9uWIDYMZTUmJHF,175889,66,2,spotify:track:0ARKW62l9uWIDYMZTUmJHF,BORN PINK,7jaSNQUBJbvfbZHLNFrV7P,BLACKPINK,k-pop girl group,41MozSoPIsD1dJM0CLPjZF,80,50691433,k-pop,k-pop
PLAYING WITH FIRE,7qmvLmX9tyaTiBAVNI6YEn,197288,72,1,spotify:track:7qmvLmX9tyaTiBAVNI6YEn,SQUARE TWO,2Fna4Tb7fme5aHsNMJtVtp,BLACKPINK,k-pop girl group,41MozSoPIsD1dJM0CLPjZF,80,50691433,k-pop,k-pop
WORK,3VHD84tIdyxRTtRc167YSR,172381,75,3,spotify:track:3VHD84tIdyxRTtRc167YSR,GOLDEN HOUR : Part.1,37XJyd3MfDYOhmAaDY5gEU,ATEEZ,k-pop,68KmkJeZGfwe1OUaivBa2L,74,4190167,k-pop,k-pop
BOUNCY (K-HOT CHILLI PEPPERS),5KyOUICJIvO0z71MBdPGiX,187310,70,3,spotify:track:5KyOUICJIvO0z71MBdPGiX,THE WORLD EP.2 : OUTLAW,5DxixnuklLg28S7UMeGC9H,ATEEZ,k-pop boy group,68KmkJeZGfwe1OUaivBa2L,74,4190167,k-pop,k-pop
Crazy Form,2KoeSRTm9cRulYnkaEyUaP,198365,69,3,spotify:track:2KoeSRTm9cRulYnkaEyUaP,THE WORLD EP.FIN : WILL,1r0F1EzzNOaJyB7U0Jp5RH,ATEEZ,k-pop boy group,68KmkJeZGfwe1OUaivBa2L,74,4190167,k-pop,k-pop
HALAZIA,5cTnKClHyczcUhFT8MKBZe,197025,65,1,spotify:track:5cTnKClHyczcUhFT8MKBZe,SPIN OFF : FROM THE WITNESS,0NQQk6vo9LOOwKjZc2iUwm,ATEEZ,k-pop boy group,68KmkJeZGfwe1OUaivBa2L,74,4190167,k-pop,k-pop
Guerrilla,0tYZo2UhV1lrUez5CA0Iyw,207921,64,4,spotify:track:0tYZo2UhV1lrUez5CA0Iyw,THE WORLD EP.1 : MOVEMENT,3fgDrbflffzvV3H3plG9e6,ATEEZ,k-pop boy group,68KmkJeZGfwe1OUaivBa2L,74,4190167,k-pop,k-pop
"IT's You (YEOSANG, SAN, WOOYOUNG)",7B8BU9kWRWUVSppWQGdgiz,209538,61,9,spotify:track:7B8BU9kWRWUVSppWQGdgiz,THE WORLD EP.FIN : WILL,1r0F1EzzNOaJyB7U0Jp5RH,ATEEZ,k-pop boy group,68KmkJeZGfwe1OUaivBa2L,74,4190167,k-pop,k-pop
Blind,3epcMWxb5Wl7r95sY9s6WO,198736,64,2,spotify:track:3epcMWxb5Wl7r95sY9s6WO,GOLDEN HOUR : Part.1,37XJyd3MfDYOhmAaDY5gEU,ATEEZ,k-pop boy group,68KmkJeZGfwe1OUaivBa2L,74,4190167,k-pop,k-pop
Cyberpunk,2Ax4rdLenBhULX7nRbhful,224280,61,3,spotify:track:2Ax4rdLenBhULX7nRbhful,THE WORLD EP.1 : MOVEMENT,3fgDrbflffzvV3H3plG9e6,ATEEZ,k-pop boy group,68KmkJeZGfwe1OUaivBa2L,74,4190167,k-pop,k-pop
Deja Vu,3zmrdOtnOogqLllz26WLZ3,196670,64,3,spotify:track:3zmrdOtnOogqLllz26WLZ3,ZERO : FEVER Part.3,5ozaWoYQScjFzGODcJmy3G,ATEEZ,k-pop boy group,68KmkJeZGfwe1OUaivBa2L,74,4190167,k-pop,k-pop
The Astronaut,0h7QMc9ZRzA9QJrbEHytn2,282463,85,1,spotify:track:0h7QMc9ZRzA9QJrbEHytn2,The Astronaut,6nT2VfGN07ar1vdZyJY6ox,JIN,k-pop,5vV3bFXnN6D6N3Nj4xRvaV,72,8109306,k-pop,k-pop
Dynamite,5QDLhrAOJJdNAmCTJ8xMyW,199053,79,8,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,BE,6nYfHQnvkvOTNHnOhDT3sr,BTS,k-pop,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
Run BTS,69xohKu8C1fsflYAiSNbwM,204939,75,1,spotify:track:69xohKu8C1fsflYAiSNbwM,Proof,6al2VdKbb6FIz9d7lU7WRB,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
Butter,6jjYDGxVJsWS0a5wlVF5vS,164952,74,18,spotify:track:6jjYDGxVJsWS0a5wlVF5vS,Proof,6al2VdKbb6FIz9d7lU7WRB,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
FAKE LOVE,6m1TWFMeon7ai9XLOzdbiR,242333,75,2,spotify:track:6m1TWFMeon7ai9XLOzdbiR,Love Yourself 轉 'Tear',4NIqCxqP9o8Tp6tGLBqd8O,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
Spring Day,2j1fFjWHCI9KJSwcuYAOyF,274097,73,15,spotify:track:2j1fFjWHCI9KJSwcuYAOyF,You Never Walk Alone,6THpewjqJ15ORBJkh5CEYb,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
Life Goes On,5FVbvttjEvQ8r2BgUcJgNg,207481,74,1,spotify:track:5FVbvttjEvQ8r2BgUcJgNg,BE,6nYfHQnvkvOTNHnOhDT3sr,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
Blood Sweat & Tears,2u54HNQamwFuOMLSuhSRom,217051,70,2,spotify:track:2u54HNQamwFuOMLSuhSRom,Wings,1vhNGBTFoaSTLbHjPGFIlF,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
Euphoria,5YMXGBD6vcYP7IolemyLtK,228615,72,1,spotify:track:5YMXGBD6vcYP7IolemyLtK,Love Yourself 結 'Answer',43wFM1HquliY3iwKWzPN4y,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
Pied Piper,1ZPeaPDjQOOC8hw1mNjyjF,245620,70,5,spotify:track:1ZPeaPDjQOOC8hw1mNjyjF,Love Yourself 承 'Her',07Rq17GzCnIdWJcyVHb57G,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
Permission to Dance,3XYRV7ZSHqIRDG87DKTtry,187585,73,1,spotify:track:3XYRV7ZSHqIRDG87DKTtry,Permission to Dance,5ExDI42RCtISkQXAgv8dtZ,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
Filter,4bZZVcgWWMWPBwzTTp642w,180220,70,8,spotify:track:4bZZVcgWWMWPBwzTTp642w,MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
I Need U,3wQnyXNFXNUEOBt1pb4urq,210986,69,2,spotify:track:3wQnyXNFXNUEOBt1pb4urq,The Most Beautiful Moment in Life Pt.1,0mEeCuKJQ8Xh9tQ5dMm89X,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
Black Swan,2EmcTFQ1rM11wp2ztsXTHa,198260,68,7,spotify:track:2EmcTFQ1rM11wp2ztsXTHa,MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
Just One Day,6t7WriKgVszATnrdBKSUAf,239469,67,5,spotify:track:6t7WriKgVszATnrdBKSUAf,Skool Luv Affair,5r35iS0uSSoQBKzQj0IeI3,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
dimple,6pp6xf9zS55GD4nr318XUH,196776,67,4,spotify:track:6pp6xf9zS55GD4nr318XUH,Love Yourself 承 'Her',07Rq17GzCnIdWJcyVHb57G,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
Take Two,5IAESfJjmOYu7cHyX557kz,229953,71,1,spotify:track:5IAESfJjmOYu7cHyX557kz,Take Two,3jeQDa9OFZ6GndLindHx3k,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
House of Cards (Full Length Edition),6S2gYweMmT6xygVh5q3QLa,226212,65,5,spotify:track:6S2gYweMmT6xygVh5q3QLa,The Most Beautiful Moment in Life: Young Forever,1k5bJ8l5oL5xxVBVHjil09,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
IDOL,1e8J3XClxZbFmvIHLI8CE4,222732,70,15,spotify:track:1e8J3XClxZbFmvIHLI8CE4,Love Yourself 結 'Answer',43wFM1HquliY3iwKWzPN4y,BTS,k-pop boy group,3Nrfpe0tUJi4K4DXYWgMUX,86,75458328,k-pop,k-pop
FOREVER,0Md02V4hwKO5Vu5B7GD8tQ,212734,81,1,spotify:track:0Md02V4hwKO5Vu5B7GD8tQ,FOREVER,0OY9cZ5lO1htGmLYC4eX4B,BABYMONSTER,k-pop,1SIocsqdEefUTE6XKGUiVS,75,2317573,5th gen k-pop,k-pop
SHEESH,1njlnn8ZKHI77Pe9szIONR,170356,82,2,spotify:track:1njlnn8ZKHI77Pe9szIONR,BABYMONS7ER,0eSbsl3j8jz96LC2NCLPc4,BABYMONSTER,k-pop,1SIocsqdEefUTE6XKGUiVS,75,2317573,5th gen k-pop,k-pop
LIKE THAT,7GDgpad2BQVuDUzaxHFakc,168358,78,3,spotify:track:7GDgpad2BQVuDUzaxHFakc,BABYMONS7ER,0eSbsl3j8jz96LC2NCLPc4,BABYMONSTER,5th gen k-pop,1SIocsqdEefUTE6XKGUiVS,75,2317573,5th gen k-pop,k-pop
BATTER UP,3VBj0lzjmhTzVFPEDOjNCG,188179,76,1,spotify:track:3VBj0lzjmhTzVFPEDOjNCG,BATTER UP,2CSQuvvt3XHLDX36O3nRv7,BABYMONSTER,5th gen k-pop,1SIocsqdEefUTE6XKGUiVS,75,2317573,5th gen k-pop,k-pop
DREAM,580sy6eZ6j0LrjvayPKD0k,183362,67,6,spotify:track:580sy6eZ6j0LrjvayPKD0k,BABYMONS7ER,0eSbsl3j8jz96LC2NCLPc4,BABYMONSTER,5th gen k-pop,1SIocsqdEefUTE6XKGUiVS,75,2317573,5th gen k-pop,k-pop
Stuck In The Middle,1Ad4anaX6hJyfZvVDkrKQg,246236,67,1,spotify:track:1Ad4anaX6hJyfZvVDkrKQg,Stuck In The Middle,7anlDz5EpVJ4aXmWvaSbzM,BABYMONSTER,5th gen k-pop,1SIocsqdEefUTE6XKGUiVS,75,2317573,5th gen k-pop,k-pop
BATTER UP (7 ver.),2MQmaHNnCCuisRHu551ZQq,188881,64,5,spotify:track:2MQmaHNnCCuisRHu551ZQq,BABYMONS7ER,0eSbsl3j8jz96LC2NCLPc4,BABYMONSTER,5th gen k-pop,1SIocsqdEefUTE6XKGUiVS,75,2317573,5th gen k-pop,k-pop
MAESTRO,2UE9XGbAzicJIyo4bB6sqM,198906,76,1,spotify:track:2UE9XGbAzicJIyo4bB6sqM,SEVENTEEN BEST ALBUM '17 IS RIGHT HERE',2Jrp37x38qZqtyrIrfxN4H,SEVENTEEN,k-pop,7nqOGRxlXj7N2JYbgNEjYH,80,12057374,k-pop,k-pop
God of Music,4MTNimMDRyFZv37Thcktwa,205133,72,2,spotify:track:4MTNimMDRyFZv37Thcktwa,SEVENTEEN 11th Mini Album 'SEVENTEENTH HEAVEN',1rE0Gy69MFUh4GuXafWd0f,SEVENTEEN,k-pop,7nqOGRxlXj7N2JYbgNEjYH,80,12057374,k-pop,k-pop
Spell,2L6QRccSHAsdZDc9gz6Bfi,197613,69,3,spotify:track:2L6QRccSHAsdZDc9gz6Bfi,SEVENTEEN BEST ALBUM '17 IS RIGHT HERE',2Jrp37x38qZqtyrIrfxN4H,SEVENTEEN,k-pop boy group,7nqOGRxlXj7N2JYbgNEjYH,80,12057374,k-pop,k-pop
LALALI,45xiC13XQsLhV57FxQLlLV,171680,70,2,spotify:track:45xiC13XQsLhV57FxQLlLV,SEVENTEEN BEST ALBUM '17 IS RIGHT HERE',2Jrp37x38qZqtyrIrfxN4H,SEVENTEEN,k-pop boy group,7nqOGRxlXj7N2JYbgNEjYH,80,12057374,k-pop,k-pop
