Track Name,Track ID,Duration (ms),Popularity,Track Number,URI,Album Name,Album ID,Artists,Genre Queried,Track Image
Imagination - Live,30RIMpADanJJbZlPept25t,279460,19,5,spotify:track:30RIMpADanJJbZlPept25t,After the Night (Live),5PcxtGgY7XRDp8T6ghpk5E,Parannoul,korean shoegaze,https://i.scdn.co/image/ab67616d0000b273a09592781e9c0413d2fdd808
Insomnia,5vn0niIskzTDMMF54ek52S,280124,19,2,spotify:track:5vn0niIskzTDMMF54ek52S,Downfall of the Neon Youth,2WLbdzqsWzXYPb6rQHTkjX,"Parannoul, Asian Glow, sonhos tomam conta",korean shoegaze,https://i.scdn.co/image/ab67616d0000b273741f6ff6faa5a3876784c4b2
Hand,5MDWfffULUvDe7PTH5253C,329480,19,1,spotify:track:5MDWfffULUvDe7PTH5253C,Paraglow,34ApP3GmAnx9jVz16pi2qP,"Parannoul, Asian Glow",korean shoegaze,https://i.scdn.co/image/ab67616d0000b2736502b828a49c5c16a52bf245
살고 싶어!,5hjfdLTws2iFsElVvBHGL2,218000,18,5,spotify:track:5hjfdLTws2iFsElVvBHGL2,비타민과 우려 Vitamins and Apprehension,3KvDdvikW0qXKnfGYZQtXf,Della Zyr,korean shoegaze,https://i.scdn.co/image/ab67616d0000b27300c94e101484ba2f0d05f47e
A Difficult Moon,1l31TZw1QkPvw4iuJshHdL,314200,24,3,spotify:track:1l31TZw1QkPvw4iuJshHdL,Capital Disease,0glXbKYknQlnd2FnxsxWez,THORNAPPLE,korean shoegaze,https://i.scdn.co/image/ab67616d0000b273063047b406ee33bb43432249
Kirin,4BW4E5kn6EP1dLFXbidn19,212826,24,6,spotify:track:4BW4E5kn6EP1dLFXbidn19,Enlightenment,5mfhM5hlMcZdpuR0h4No0D,THORNAPPLE,korean shoegaze,https://i.scdn.co/image/ab67616d0000b2737d6d4c3fef769e287308a97a
Heaven Express(again),6jCX2VuKcvNTBIEbtdYQn3,286768,20,8,spotify:track:6jCX2VuKcvNTBIEbtdYQn3,How to Sink Slowly,5POcNXE9lRxeIcCzqdDRoD,BrokenTeeth,korean shoegaze,https://i.scdn.co/image/ab67616d0000b273a1a7f053aca5381d7f4f94e0
White Ceiling - demo,0OTryvPF4GlR4uo2UubFxb,1051666,18,4,spotify:track:0OTryvPF4GlR4uo2UubFxb,White Ceiling / Black Dots Wandering Around,4ZKTZRtoZvRatBpgjeKrkC,Parannoul,korean shoegaze,https://i.scdn.co/image/ab67616d0000b27360d925e00e3814a00434f779
Today's Sky is Clear,5RLishAkfXGq0kEsjSWho0,338057,18,1,spotify:track:5RLishAkfXGq0kEsjSWho0,Let's Walk on the Path of a Blue Cat,32s5gDy1yh4AuimLU6pm4S,Parannoul,korean shoegaze,https://i.scdn.co/image/ab67616d0000b273cc60872436ca129458ed0085
Escape,4cagnk3658jCoFcZ4oZBzj,284250,18,1,spotify:track:4cagnk3658jCoFcZ4oZBzj,White Ceiling / Black Dots Wandering Around,4ZKTZRtoZvRatBpgjeKrkC,Parannoul,korean shoegaze,https://i.scdn.co/image/ab67616d0000b27360d925e00e3814a00434f779
행복한 나를,0kauXJ0nWXnCXvMSpSz4rD,250481,23,1,spotify:track:0kauXJ0nWXnCXvMSpSz4rD,행복한 나를,1UcnzEBApAU5Dhxf5PVPZB,THORNAPPLE,korean shoegaze,https://i.scdn.co/image/ab67616d0000b273a16c5d2175cdaf004e170454
Path of a Blue Cat,5CzYICr8vGVrrwJCcgD9jI,324599,17,3,spotify:track:5CzYICr8vGVrrwJCcgD9jI,Let's Walk on the Path of a Blue Cat,32s5gDy1yh4AuimLU6pm4S,Parannoul,korean shoegaze,https://i.scdn.co/image/ab67616d0000b273cc60872436ca129458ed0085
The Sun is Setting,2l3pV8HHm0c5ROQGh3eJcO,300143,19,1,spotify:track:2l3pV8HHm0c5ROQGh3eJcO,How to Sink Slowly,5POcNXE9lRxeIcCzqdDRoD,BrokenTeeth,korean shoegaze,https://i.scdn.co/image/ab67616d0000b273a1a7f053aca5381d7f4f94e0
Pause,5mU7I5gqHE81aDXP7CSj1M,178723,24,1,spotify:track:5mU7I5gqHE81aDXP7CSj1M,TRPP,4MCb03enJHRY5ovHpoHWQT,TRPP,korean shoegaze,https://i.scdn.co/image/ab67616d0000b2731cca2fa72e43908b090e457f
Black Star,2q1zYO12GtzYDtXNh0LqWW,323425,25,10,spotify:track:2q1zYO12GtzYDtXNh0LqWW,Enlightenment,5mfhM5hlMcZdpuR0h4No0D,THORNAPPLE,korean shoegaze,https://i.scdn.co/image/ab67616d0000b2737d6d4c3fef769e287308a97a
Halcyon,4SSRYfHmZ3UQYgtcsFrxgk,303000,24,2,spotify:track:4SSRYfHmZ3UQYgtcsFrxgk,Animal,4ZALM5WKnmqL1sJouAAFqw,THORNAPPLE,korean shoegaze,https://i.scdn.co/image/ab67616d0000b273c234e39cbe00d80e8a40f321
Soft Bruise,6mJBnABLnUuXXDCERBWTxN,278117,17,3,spotify:track:6mJBnABLnUuXXDCERBWTxN,White Ceiling / Black Dots Wandering Around,4ZKTZRtoZvRatBpgjeKrkC,Parannoul,korean shoegaze,https://i.scdn.co/image/ab67616d0000b27360d925e00e3814a00434f779
one May Be Harming,3ZAxpqXGeUBrqF4JgymfIx,401470,16,7,spotify:track:3ZAxpqXGeUBrqF4JgymfIx,Downfall of the Neon Youth,2WLbdzqsWzXYPb6rQHTkjX,"Parannoul, Asian Glow, sonhos tomam conta",korean shoegaze,https://i.scdn.co/image/ab67616d0000b273741f6ff6faa5a3876784c4b2
The Light Side of the Eyes,51DpQ1uifTreBdVHNiy89X,283573,16,2,spotify:track:51DpQ1uifTreBdVHNiy89X,Paraglow,34ApP3GmAnx9jVz16pi2qP,"Parannoul, Asian Glow",korean shoegaze,https://i.scdn.co/image/ab67616d0000b2736502b828a49c5c16a52bf245
todos os sonhos que eu tive,3mrvySVBN0s6d3msqiJLJT,397732,17,3,spotify:track:3mrvySVBN0s6d3msqiJLJT,Downfall of the Neon Youth,2WLbdzqsWzXYPb6rQHTkjX,"Parannoul, Asian Glow, sonhos tomam conta",korean shoegaze,https://i.scdn.co/image/ab67616d0000b273741f6ff6faa5a3876784c4b2
Someday,57ekaWHxBxU4opfAS9PVvH,156363,17,2,spotify:track:57ekaWHxBxU4opfAS9PVvH,White Ceiling / Black Dots Wandering Around,4ZKTZRtoZvRatBpgjeKrkC,Parannoul,korean shoegaze,https://i.scdn.co/image/ab67616d0000b27360d925e00e3814a00434f779
Dream Hallucination,1LDtQvIgC8f8WF90vJN7gI,356045,16,2,spotify:track:1LDtQvIgC8f8WF90vJN7gI,Let's Walk on the Path of a Blue Cat,32s5gDy1yh4AuimLU6pm4S,Parannoul,korean shoegaze,https://i.scdn.co/image/ab67616d0000b273cc60872436ca129458ed0085
Aspirin boy,08WRDuXdhgsif460RP1XlK,206866,19,7,spotify:track:08WRDuXdhgsif460RP1XlK,Day Is Far Too Long,5OMI8HfEGEebdfeYHHDba0,전자양,korean shoegaze,https://i.scdn.co/image/ab67616d0000b273dc7245e6f80686fce2cb70c6
Into the Endless Night,5CBoZGGj27l7UwLVevmx0P,564000,17,1,spotify:track:5CBoZGGj27l7UwLVevmx0P,Into the Endless Night,4i2ETyGLLuXKnCkgQGe7Bj,Parannoul,korean shoegaze,https://i.scdn.co/image/ab67616d0000b273a1b59c181a33f2ddfb2355a7
VORTEX,3YN1Cwvr9XAudtMFhyHmHi,316666,33,5,spotify:track:3YN1Cwvr9XAudtMFhyHmHi,TENGGER,5Cziq0Bc2fJOcTgVDZ1COh,TENGGER,korean experimental,https://i.scdn.co/image/ab67616d0000b2737df7b9cf35cb4222167567ed
Ripplippling,2s3puWTiFspTQMu7enJjRA,140543,26,4,spotify:track:2s3puWTiFspTQMu7enJjRA,Flood Format,2g487tcaDmufrDamXe1YEm,Bird's Eye Batang,korean experimental,https://i.scdn.co/image/ab67616d0000b2735c41b42a4f8706224bdbf030
Royal Blue,7yvSOgDR61vayE6KjtsLWt,277106,22,9,spotify:track:7yvSOgDR61vayE6KjtsLWt,PPONG,6A5LaZtfa7OvC3lDZFg5k4,250,korean experimental,https://i.scdn.co/image/ab67616d0000b273ac998adfb6d008926ab9fc20
Slippery Smile,4yuVjwMjdzUETJ8eqAO87b,241983,17,1,spotify:track:4yuVjwMjdzUETJ8eqAO87b,Flood Format,2g487tcaDmufrDamXe1YEm,Bird's Eye Batang,korean experimental,https://i.scdn.co/image/ab67616d0000b2735c41b42a4f8706224bdbf030
Connection,0CtpA0ZYI0qf88tDrrqA8h,577242,24,9,spotify:track:0CtpA0ZYI0qf88tDrrqA8h,Differance,2qOacxpUaO1sXYlGdcGjww,JAMBINAI,korean experimental,https://i.scdn.co/image/ab67616d0000b273bafda537a29d9bdaca902520
It Was All a Dream,7GzefGaB1o5MpjDj811ISL,256706,17,1,spotify:track:7GzefGaB1o5MpjDj811ISL,PPONG,6A5LaZtfa7OvC3lDZFg5k4,250,korean experimental,https://i.scdn.co/image/ab67616d0000b273ac998adfb6d008926ab9fc20
See,5207Qew9SXoWXjD4Zlhcx0,347571,14,2,spotify:track:5207Qew9SXoWXjD4Zlhcx0,Spiritual 2,47K2Vh4CZD4uSFQN6idBqt,TENGGER,korean experimental,https://i.scdn.co/image/ab67616d0000b273e5803f72b3e3b365278aa746
A Bleached Anxiety,0gSrcRSPdIRK1VXSY5r1IE,334000,12,1,spotify:track:0gSrcRSPdIRK1VXSY5r1IE,Soldering #1,3dhfdfiRiN8pqtAYttsL3I,"COR3A, Ji Park",korean experimental,https://i.scdn.co/image/ab67616d0000b273e3a752066fa6cfe8e490b82a
Coming To,4J86PB0jKf2s84z0OtQTxW,124644,22,1,spotify:track:4J86PB0jKf2s84z0OtQTxW,Foe (Original Motion Picture Score),2iPY1iAGF2ZVjkRH6akWFy,Park Jiha,korean experimental,https://i.scdn.co/image/ab67616d0000b273f626f3c15476c9e744c3ef27
MOM (feat. So!YoON!),7kjrjlPMRQCNF93rv2Lz81,182267,15,2,spotify:track:7kjrjlPMRQCNF93rv2Lz81,Monika,5Mv4DGuPIBSBg2V3wLOPKA,"이수호, So!YoON!",korean experimental,https://i.scdn.co/image/ab67616d0000b27383845bab5f7fc4c4031fe88f
Tongue Tracers,1MCGj5jR7yaQq2Pn4YbYSz,232870,12,2,spotify:track:1MCGj5jR7yaQq2Pn4YbYSz,Flood Format,2g487tcaDmufrDamXe1YEm,Bird's Eye Batang,korean experimental,https://i.scdn.co/image/ab67616d0000b2735c41b42a4f8706224bdbf030
Cheol-Kkot,77mjau04YBFIcT1P8eXNrG,62232,12,5,spotify:track:77mjau04YBFIcT1P8eXNrG,Ghil,67dfLrJDqPqjeOo32Lr8BS,Okkyung Lee,korean experimental,https://i.scdn.co/image/ab67616d0000b2731a742f61dd51d5b910e843b2
Love Story,5pq3Yu5aORgCTAhxrfqquZ,254000,16,3,spotify:track:5pq3Yu5aORgCTAhxrfqquZ,PPONG,6A5LaZtfa7OvC3lDZFg5k4,250,korean experimental,https://i.scdn.co/image/ab67616d0000b273ac998adfb6d008926ab9fc20
Finale,29ahGOTZHcnl2L0FSL5D6Z,275693,14,11,spotify:track:29ahGOTZHcnl2L0FSL5D6Z,PPONG,6A5LaZtfa7OvC3lDZFg5k4,250,korean experimental,https://i.scdn.co/image/ab67616d0000b273ac998adfb6d008926ab9fc20
Spin & Stone,52wtFyuSAz8Rc216fGGbGH,345318,11,3,spotify:track:52wtFyuSAz8Rc216fGGbGH,Flood Format,2g487tcaDmufrDamXe1YEm,Bird's Eye Batang,korean experimental,https://i.scdn.co/image/ab67616d0000b2735c41b42a4f8706224bdbf030
As in Life,0sltIkfsOL7Vn4Uw6k6LKL,60809,20,2,spotify:track:0sltIkfsOL7Vn4Uw6k6LKL,Foe (Original Motion Picture Score),2iPY1iAGF2ZVjkRH6akWFy,Park Jiha,korean experimental,https://i.scdn.co/image/ab67616d0000b273f626f3c15476c9e744c3ef27
By and By - Come Again,3GtYXZAankxFaKaYtDL63b,72462,19,7,spotify:track:3GtYXZAankxFaKaYtDL63b,Foe (Original Motion Picture Score),2iPY1iAGF2ZVjkRH6akWFy,"Park Jiha, Oliver Coates",korean experimental,https://i.scdn.co/image/ab67616d0000b273f626f3c15476c9e744c3ef27
Rear Window,0ZONdIvVPlcAJknD3cMllz,285746,14,4,spotify:track:0ZONdIvVPlcAJknD3cMllz,PPONG,6A5LaZtfa7OvC3lDZFg5k4,250,korean experimental,https://i.scdn.co/image/ab67616d0000b273ac998adfb6d008926ab9fc20
Retreat,05Ky3GkfISJpY3yiKvXYjV,90681,20,3,spotify:track:05Ky3GkfISJpY3yiKvXYjV,Foe (Original Motion Picture Score),2iPY1iAGF2ZVjkRH6akWFy,Park Jiha,korean experimental,https://i.scdn.co/image/ab67616d0000b273f626f3c15476c9e744c3ef27
Time of Extinction,0StZCoz0AVjWf64JaFxG5v,176697,15,1,spotify:track:0StZCoz0AVjWf64JaFxG5v,Differance,2qOacxpUaO1sXYlGdcGjww,JAMBINAI,korean experimental,https://i.scdn.co/image/ab67616d0000b273bafda537a29d9bdaca902520
Sawtooth,6ZskYeHuqIwgFPFqTgySf0,459403,15,1,spotify:track:6ZskYeHuqIwgFPFqTgySf0,ONDA,32nH4he9Qzx9jNGbGqsE3i,JAMBINAI,korean experimental,https://i.scdn.co/image/ab67616d0000b2736920b2c544317f81d3dd46a5
Pink Lakes,5Byy3gzhsRQVRpr8SsbRvu,191038,18,9,spotify:track:5Byy3gzhsRQVRpr8SsbRvu,Foe (Original Motion Picture Score),2iPY1iAGF2ZVjkRH6akWFy,Park Jiha,korean experimental,https://i.scdn.co/image/ab67616d0000b273f626f3c15476c9e744c3ef27
"We Make Noise, Not Music (Feat. Kid Milli)",01hgStQIPsnMi1OjRTV5Y6,183487,14,1,spotify:track:01hgStQIPsnMi1OjRTV5Y6,Entertain,569kxvh7v9jQFvvRzyunig,"이수호, Kid Milli",korean experimental,https://i.scdn.co/image/ab67616d0000b2738c9fdc225e8d814b0e83687f
Are Your Wings Swept?,0kCP2tmN6kyjAuhfwicUzi,224104,10,8,spotify:track:0kCP2tmN6kyjAuhfwicUzi,Flood Format,2g487tcaDmufrDamXe1YEm,Bird's Eye Batang,korean experimental,https://i.scdn.co/image/ab67616d0000b2735c41b42a4f8706224bdbf030
Industry Breed,5aaa5ipovc9wdTo8YGIYn1,137975,18,8,spotify:track:5aaa5ipovc9wdTo8YGIYn1,Foe (Original Motion Picture Score),2iPY1iAGF2ZVjkRH6akWFy,Park Jiha,korean experimental,https://i.scdn.co/image/ab67616d0000b273f626f3c15476c9e744c3ef27
Barabogo,1tBoNaWWZdvzkNXQ0GaAf2,168186,12,6,spotify:track:1tBoNaWWZdvzkNXQ0GaAf2,PPONG,6A5LaZtfa7OvC3lDZFg5k4,250,korean experimental,https://i.scdn.co/image/ab67616d0000b273ac998adfb6d008926ab9fc20
두근두근 Pit-A-Pat - 250 Remix,28GOgcM8WMOwhgCaxj0lbX,233142,11,1,spotify:track:28GOgcM8WMOwhgCaxj0lbX,두근두근 Pit-A-Pat (250 Remix),0CCkm4AssqPO4y0xRmvcKQ,250,korean experimental,https://i.scdn.co/image/ab67616d0000b273c27fc15ea72928797ebd069b
Horse & Fire,1Ov6gyRRf4gPCoQYcBK61s,152307,17,10,spotify:track:1Ov6gyRRf4gPCoQYcBK61s,Foe (Original Motion Picture Score),2iPY1iAGF2ZVjkRH6akWFy,"Park Jiha, Oliver Coates",korean experimental,https://i.scdn.co/image/ab67616d0000b273f626f3c15476c9e744c3ef27
Towards,3bnfMkRAqVfHDxZ0l5ct9j,68345,9,5,spotify:track:3bnfMkRAqVfHDxZ0l5ct9j,Flood Format,2g487tcaDmufrDamXe1YEm,Bird's Eye Batang,korean experimental,https://i.scdn.co/image/ab67616d0000b2735c41b42a4f8706224bdbf030
Red Glass,7eXeWcq7AQYCBJy1vdkTIe,243706,12,10,spotify:track:7eXeWcq7AQYCBJy1vdkTIe,PPONG,6A5LaZtfa7OvC3lDZFg5k4,250,korean experimental,https://i.scdn.co/image/ab67616d0000b273ac998adfb6d008926ab9fc20
Brux Batang,32e9MA09TG5wdzpUE4yHEG,307000,9,6,spotify:track:32e9MA09TG5wdzpUE4yHEG,Flood Format,2g487tcaDmufrDamXe1YEm,Bird's Eye Batang,korean experimental,https://i.scdn.co/image/ab67616d0000b2735c41b42a4f8706224bdbf030
I Love You,4TkXwG3stUO1lGf2VmWRfB,246160,11,7,spotify:track:4TkXwG3stUO1lGf2VmWRfB,PPONG,6A5LaZtfa7OvC3lDZFg5k4,250,korean experimental,https://i.scdn.co/image/ab67616d0000b273ac998adfb6d008926ab9fc20
ONDA,5SnfKdAtoTWjXJSTST7IBv,427787,13,8,spotify:track:5SnfKdAtoTWjXJSTST7IBv,ONDA,32nH4he9Qzx9jNGbGqsE3i,JAMBINAI,korean experimental,https://i.scdn.co/image/ab67616d0000b2736920b2c544317f81d3dd46a5
Give Me,3Ev6RsPbQJ3sYTPJzKQtGs,226586,11,8,spotify:track:3Ev6RsPbQJ3sYTPJzKQtGs,PPONG,6A5LaZtfa7OvC3lDZFg5k4,250,korean experimental,https://i.scdn.co/image/ab67616d0000b273ac998adfb6d008926ab9fc20
Sun. Tears. Red,6PHVsDVf5EDPv387IAbw3z,351572,12,4,spotify:track:6PHVsDVf5EDPv387IAbw3z,ONDA,32nH4he9Qzx9jNGbGqsE3i,JAMBINAI,korean experimental,https://i.scdn.co/image/ab67616d0000b2736920b2c544317f81d3dd46a5
Recordings,4DQEK4nGwKteIyAJLlZc8b,218272,16,13,spotify:track:4DQEK4nGwKteIyAJLlZc8b,Foe (Original Motion Picture Score),2iPY1iAGF2ZVjkRH6akWFy,"Park Jiha, Oliver Coates",korean experimental,https://i.scdn.co/image/ab67616d0000b273f626f3c15476c9e744c3ef27
Wedding,7b7VkXNKKPcfTfcLqZ4U1z,36923,19,12,spotify:track:7b7VkXNKKPcfTfcLqZ4U1z,Foe (Original Motion Picture Score),2iPY1iAGF2ZVjkRH6akWFy,Park Jiha,korean experimental,https://i.scdn.co/image/ab67616d0000b273f626f3c15476c9e744c3ef27
Water,368ohkZvDbOAJR6XA5GC6E,295120,8,3,spotify:track:368ohkZvDbOAJR6XA5GC6E,Nomad,6ltMdi6T2BPXskit2uvmKr,TENGGER,korean experimental,https://i.scdn.co/image/ab67616d0000b273926ce8a7c5e5f19fd1b17c5c
Tests,72AiZf6aFkbbc3rXNh8buR,219400,16,11,spotify:track:72AiZf6aFkbbc3rXNh8buR,Foe (Original Motion Picture Score),2iPY1iAGF2ZVjkRH6akWFy,Park Jiha,korean experimental,https://i.scdn.co/image/ab67616d0000b273f626f3c15476c9e744c3ef27
The Wider the Wheel,4XwbBNDYAE01Msvo50HmYj,439191,8,7,spotify:track:4XwbBNDYAE01Msvo50HmYj,Flood Format,2g487tcaDmufrDamXe1YEm,Bird's Eye Batang,korean experimental,https://i.scdn.co/image/ab67616d0000b2735c41b42a4f8706224bdbf030
PANAPTU,5MkNlC4r7ZAk1V45NyT6iE,370000,8,1,spotify:track:5MkNlC4r7ZAk1V45NyT6iE,PANAPTU,7pATCY2dMigNgnlelmyjEO,TENGGER,korean experimental,https://i.scdn.co/image/ab67616d0000b273adb60b3b60c4290b3ce78438
Reborn - Arexibo Remix,38nCOtD1lGNRslmyURhGIA,229312,12,3,spotify:track:38nCOtD1lGNRslmyURhGIA,Reborn,0BSXhRnBPCWI0wZIKi9OpF,"Arexibo, MRSHLL",korean experimental,https://i.scdn.co/image/ab67616d0000b2730b018b58ff0b4aa7bc73ee4d
PANAPTU,5norXyVFXE8U4DH8z5pjBU,370000,10,3,spotify:track:5norXyVFXE8U4DH8z5pjBU,TENGGER,5Cziq0Bc2fJOcTgVDZ1COh,TENGGER,korean experimental,https://i.scdn.co/image/ab67616d0000b2737df7b9cf35cb4222167567ed
The Liminal Space,4qdhKX9N7bj94Bkz4WCHUq,60000,11,2,spotify:track:4qdhKX9N7bj94Bkz4WCHUq,Mizukage Records Compilation vol.08,5Rmg18yVsRJYbdUOdMcDoh,Sima Kim,korean experimental,https://i.scdn.co/image/ab67616d0000b273e6142230f8c1023c047af7b1
Accumulation Of Time,79arIdpIxJ6BUNpmQ9az5E,396736,8,2,spotify:track:79arIdpIxJ6BUNpmQ9az5E,Communion,02aI1kE7mvyqrpcR4qiRAM,Park Jiha,korean experimental,https://i.scdn.co/image/ab67616d0000b2732a4f4c91c23727923c256924
Rocaná,6wgIDePLMlh7W3mE1zUnZf,1077987,7,1,spotify:track:6wgIDePLMlh7W3mE1zUnZf,Chin: Rocaná,4NFkrC3ZHJmz09x8oHnPFa,"Unsuk Chin, Berliner Philharmoniker, Daniel Harding",korean experimental,https://i.scdn.co/image/ab67616d0000b2736ef0e39fca9d92c05c6082a5
Made Clear,01jrxiy7sK29nnvxXE9RG2,259032,14,17,spotify:track:01jrxiy7sK29nnvxXE9RG2,Foe (Original Motion Picture Score),2iPY1iAGF2ZVjkRH6akWFy,"Park Jiha, Oliver Coates",korean experimental,https://i.scdn.co/image/ab67616d0000b273f626f3c15476c9e744c3ef27
More Than Sky,39VeUus7HSwiJQuBJG8ION,188926,15,16,spotify:track:39VeUus7HSwiJQuBJG8ION,Foe (Original Motion Picture Score),2iPY1iAGF2ZVjkRH6akWFy,"Park Jiha, Oliver Coates",korean experimental,https://i.scdn.co/image/ab67616d0000b273f626f3c15476c9e744c3ef27
Idol (feat. Lil Cherry & sogumm),6zRNYMbHgQQODUOK604xKh,165668,9,7,spotify:track:6zRNYMbHgQQODUOK604xKh,Monika,5Mv4DGuPIBSBg2V3wLOPKA,"이수호, Lil Cherry, sogumm",korean experimental,https://i.scdn.co/image/ab67616d0000b27383845bab5f7fc4c4031fe88f
You'll Never See Me Lose It,2i72K00MvtItlIEQeql2zr,228260,9,12,spotify:track:2i72K00MvtItlIEQeql2zr,CRSL 001: 8 Years of cakeshop,1OfKVOr6OzaOc5PNAxcb6L,NET GALA,korean experimental,https://i.scdn.co/image/ab67616d0000b273c55161478b98e5313a83fc11
High,2SBHazieFYpaE6e2woBPiU,423044,8,1,spotify:track:2SBHazieFYpaE6e2woBPiU,Spiritual 2,47K2Vh4CZD4uSFQN6idBqt,TENGGER,korean experimental,https://i.scdn.co/image/ab67616d0000b273e5803f72b3e3b365278aa746
Faded,7E0qsw3df6FJpdJx7oqnxE,106153,12,21,spotify:track:7E0qsw3df6FJpdJx7oqnxE,Foe (Original Motion Picture Score),2iPY1iAGF2ZVjkRH6akWFy,Park Jiha,korean experimental,https://i.scdn.co/image/ab67616d0000b273f626f3c15476c9e744c3ef27
Here We Are (Once Again),5wcMsmI838pUyvrYj4JO5e,369324,9,1,spotify:track:5wcMsmI838pUyvrYj4JO5e,Yeo-Neun,0udIpMQFfhwGZIa0In5OJo,Okkyung Lee,korean experimental,https://i.scdn.co/image/ab67616d0000b273a3c26915caa1e17580671f1a
On The Floor,0obVhPoZo1e9nmESnJtfdU,344307,13,19,spotify:track:0obVhPoZo1e9nmESnJtfdU,Foe (Original Motion Picture Score),2iPY1iAGF2ZVjkRH6akWFy,"Park Jiha, Oliver Coates",korean experimental,https://i.scdn.co/image/ab67616d0000b273f626f3c15476c9e744c3ef27
until my wings turn to ashes,6VspgiXAD8ZdUdMQ7AaHHO,562346,11,3,spotify:track:6VspgiXAD8ZdUdMQ7AaHHO,apparition,00pDdLXAmnblTguj57wVVp,JAMBINAI,korean experimental,https://i.scdn.co/image/ab67616d0000b273770c7fc4321adb926ab3b3b6
TWILIGHT,2s2Ipd6wHHYjcXLUmZsQU9,338823,8,1,spotify:track:2s2Ipd6wHHYjcXLUmZsQU9,TENGGER,5Cziq0Bc2fJOcTgVDZ1COh,TENGGER,korean experimental,https://i.scdn.co/image/ab67616d0000b2737df7b9cf35cb4222167567ed
Lights (feat. Kim Hanjoo),7eMgFVsfLwEe0QkutGe1NP,208621,10,4,spotify:track:7eMgFVsfLwEe0QkutGe1NP,Monika,5Mv4DGuPIBSBg2V3wLOPKA,"이수호, Kim Hanjoo",korean experimental,https://i.scdn.co/image/ab67616d0000b27383845bab5f7fc4c4031fe88f
Broken Seam,4phaAwBPg04cEaapFeRnc1,256590,15,15,spotify:track:4phaAwBPg04cEaapFeRnc1,Foe (Original Motion Picture Score),2iPY1iAGF2ZVjkRH6akWFy,Park Jiha,korean experimental,https://i.scdn.co/image/ab67616d0000b273f626f3c15476c9e744c3ef27
AQUARIUS,5FoJGQ9lzNpIQeepLmm5H8,317142,7,2,spotify:track:5FoJGQ9lzNpIQeepLmm5H8,TENGGER,5Cziq0Bc2fJOcTgVDZ1COh,TENGGER,korean experimental,https://i.scdn.co/image/ab67616d0000b2737df7b9cf35cb4222167567ed
The Yellow Porcelain Bird,6vwm0VeyFFD2lb7pPK2KRe,216636,5,2,spotify:track:6vwm0VeyFFD2lb7pPK2KRe,Yeo-Neun,0udIpMQFfhwGZIa0In5OJo,Okkyung Lee,korean experimental,https://i.scdn.co/image/ab67616d0000b273a3c26915caa1e17580671f1a
Violin Concerto No. 1: I.,6wjLbPISbj0InjrlvtjbMR,532313,5,1,spotify:track:6wjLbPISbj0InjrlvtjbMR,Chin: Violin Concerto No. 1,6lv1GGbdF2qWqxSMTj4jtm,"Unsuk Chin, Berliner Philharmoniker, Sir Simon Rattle, Christian Tetzlaff",korean experimental,https://i.scdn.co/image/ab67616d0000b273071a56581ef7181ec91f583a
Baek Hwa Jeom,6l9lfBzSq1YiQUCYWNpshg,188591,5,5,spotify:track:6l9lfBzSq1YiQUCYWNpshg,Entertain,569kxvh7v9jQFvvRzyunig,이수호,korean experimental,https://i.scdn.co/image/ab67616d0000b2738c9fdc225e8d814b0e83687f
Event Horizon,35QrhPWdN3KZMd8pppQ75V,235860,8,3,spotify:track:35QrhPWdN3KZMd8pppQ75V,ONDA,32nH4he9Qzx9jNGbGqsE3i,JAMBINAI,korean experimental,https://i.scdn.co/image/ab67616d0000b2736920b2c544317f81d3dd46a5
EUNHASU,7rLbae1AGz7eE6cbcH6fNo,372631,6,6,spotify:track:7rLbae1AGz7eE6cbcH6fNo,TENGGER,5Cziq0Bc2fJOcTgVDZ1COh,TENGGER,korean experimental,https://i.scdn.co/image/ab67616d0000b2737df7b9cf35cb4222167567ed
Ninja Sports (feat. Kim Ximya & Simo),4zp8cmtdsYVHoNI3C4QXin,183981,8,6,spotify:track:4zp8cmtdsYVHoNI3C4QXin,Monika,5Mv4DGuPIBSBg2V3wLOPKA,"이수호, Kim Ximya, Simo",korean experimental,https://i.scdn.co/image/ab67616d0000b27383845bab5f7fc4c4031fe88f
Communion,0limoRJs8kCncWFwnBhs4V,410262,7,3,spotify:track:0limoRJs8kCncWFwnBhs4V,Communion,02aI1kE7mvyqrpcR4qiRAM,Park Jiha,korean experimental,https://i.scdn.co/image/ab67616d0000b2732a4f4c91c23727923c256924
Violin Concerto No. 1: III.,7tQMppL13xgkcugy6Grveo,195315,7,3,spotify:track:7tQMppL13xgkcugy6Grveo,Chin: Violin Concerto No. 1,6lv1GGbdF2qWqxSMTj4jtm,"Unsuk Chin, Berliner Philharmoniker, Sir Simon Rattle, Christian Tetzlaff",korean experimental,https://i.scdn.co/image/ab67616d0000b273071a56581ef7181ec91f583a
Another Old Story (옛날이야기),6gPiAUaiGb4yfm36LM1Uv3,191773,6,3,spotify:track:6gPiAUaiGb4yfm36LM1Uv3,Yeo-Neun,0udIpMQFfhwGZIa0In5OJo,Okkyung Lee,korean experimental,https://i.scdn.co/image/ab67616d0000b273a3c26915caa1e17580671f1a
